start_lat,start_lon,end_lat,end_lon,straight_dist_km,distance_km,hour,day_of_week,month,is_weekend,is_rush_hour,time_category,CALL_TYPE,duration_min
41.153823,-8.674038,41.16699,-8.65422,2.212716177588913,2.662439865494234,15,1,7,0,0,pulang_sekolah,B,5.75
41.153769,-8.674056,41.146776,-8.620119,4.582505447596095,5.317591519043619,14,1,7,0,0,siang,B,8.0
41.146137,-8.59644,41.119623,-8.573706,3.5095820147761647,7.870034948018059,14,1,7,0,0,siang,C,16.0
41.167125,-8.649477,41.153292,-8.626374,2.471154113957792,2.809215373033835,15,1,7,0,0,pulang_sekolah,B,5.25
41.151771,-8.601039,41.172534,-8.66034,5.474874640516942,10.789275711772476,15,1,7,0,0,pulang_sekolah,A,15.0
41.161041,-8.60481,41.150745,-8.623116,1.912999748009783,3.385929810541251,15,1,7,0,0,pulang_sekolah,B,11.0
41.144715,-8.606538,41.160474,-8.622072,2.1822372102351526,3.3585200254012704,14,1,7,0,0,siang,B,8.5
41.149071,-8.625528,41.153463,-8.640648,1.3568854025736456,1.5869455844890534,14,1,7,0,0,siang,B,4.25
41.164326,-8.613702,41.148711,-8.626041,2.0203731956622843,3.4219167902296146,14,1,7,0,0,siang,A,6.75
41.179725,-8.602875,41.161239,-8.5779,2.931781347897515,4.648544058247252,15,1,7,0,0,pulang_sekolah,C,8.25
41.16042,-8.611713,41.160582,-8.611668,0.01840327877385172,1.8989658884692542,14,1,7,0,0,siang,A,8.25
41.162292,-8.649783,41.150079,-8.595783,4.720479610146924,6.124125047990826,15,1,7,0,0,pulang_sekolah,A,13.0
41.147748,-8.611218,41.15412,-8.602524,1.015823297494937,9.406855773676623,15,1,7,0,0,pulang_sekolah,C,22.5
41.147262,-8.596908,41.130324,-8.606007,2.0317180553956558,2.850335990892213,14,1,7,0,0,siang,A,5.5
41.161446,-8.656902,41.157072,-8.629794,2.320927333327505,2.4290316390975897,15,1,7,0,0,pulang_sekolah,B,4.75
41.147406,-8.608518,41.148693,-8.585757,1.9111689456965635,2.2949920523551013,15,1,7,0,0,pulang_sekolah,B,6.75
41.180175,-8.572329,41.162004,-8.635554,5.664642654871777,6.813546844160568,14,1,7,0,0,siang,C,16.25
41.159817,-8.639892,41.160258,-8.624592,1.281789854732781,2.0696618116350316,15,1,7,0,0,pulang_sekolah,B,8.0
41.161005,-8.604081,41.147496,-8.619768,1.995327086219307,3.1387792836675033,14,1,7,0,0,siang,B,7.0
41.165856,-8.678169,41.148819,-8.607825,6.186347301666348,11.10888950418005,14,1,7,0,0,siang,A,27.25
41.17779,-8.598384,41.151015,-8.614692,3.2753025135388056,4.150423294511505,14,1,7,0,0,siang,A,10.75
41.180085,-8.5824,41.160735,-8.570466,2.3721909233124223,3.5563906056735606,14,1,7,0,0,siang,C,5.75
41.14125,-8.61417,41.147883,-8.611272,0.7764504962203627,1.1295054980917034,15,1,7,0,0,pulang_sekolah,B,6.75
41.143824,-8.574426,41.147037,-8.606754,2.7304416414793393,8.427194218641036,15,1,7,0,0,pulang_sekolah,C,21.75
41.149296,-8.611164,41.143509,-8.610318,0.6473724277186631,4.664351319830155,14,1,7,0,0,siang,B,15.5
41.150502,-8.594865,41.14719,-8.617572,1.9365985076874883,2.2823894287389463,14,1,7,0,0,siang,C,6.0
41.144742,-8.606502,41.174892,-8.610669,3.370627577197698,3.899028030609742,14,1,7,0,0,siang,B,2.0
41.148081,-8.619804,41.154813,-8.630865,1.1908033909682385,1.675750939791189,14,1,7,0,0,siang,B,5.0
41.148558,-8.585694,41.163327,-8.589501,1.672881176058794,2.3205408770891087,14,1,7,0,0,siang,B,6.25
41.141511,-8.616681,41.160888,-8.569647,4.4889195923686005,6.0954072798477625,15,1,7,0,0,pulang_sekolah,C,11.75
41.140845,-8.615466,41.147604,-8.603109,1.2788702412257895,1.5811932185677564,14,1,7,0,0,siang,B,4.75
41.152725,-8.636904,41.187861,-8.653644,4.150606246403006,11.449846135652836,11,1,7,0,0,pagi_siang,A,40.0
41.162148,-8.576307,41.181939,-8.601291,3.0357699655350383,6.065893345346174,14,1,7,0,0,siang,A,11.5
41.159844,-8.64036,41.160843,-8.639919,0.1170579783081635,18.62489024371578,14,1,7,0,0,siang,C,60.5
41.157801,-8.627688,41.152185,-8.606952,1.844961331198626,2.512842982114004,14,1,7,0,0,siang,C,6.0
41.161122,-8.604819,41.155083,-8.630496,2.252075812473032,3.258371049653127,14,1,7,0,0,siang,B,10.25
41.141889,-8.618868,41.154138,-8.620929,1.3729155026272784,2.768886501791735,14,1,7,0,0,siang,A,6.25
41.147847,-8.619453,41.158188,-8.65053,2.8446705246757804,3.4175991605470046,15,1,7,0,0,pulang_sekolah,B,10.5
41.154102,-8.649324,41.150412,-8.603424,3.8648524460144924,4.799382667001214,14,1,7,0,0,siang,B,14.75
41.149863,-8.604819,41.153346,-8.621307,1.4337815766623203,2.241881197586445,14,1,7,0,0,siang,C,5.5
41.148036,-8.619831,41.147145,-8.586756,2.7711969778832164,5.059919173270387,15,1,7,0,0,pulang_sekolah,B,6.25
41.145921,-8.612451,41.160249,-8.644239,3.1018623472635722,4.261066472950311,14,1,7,0,0,siang,B,9.5
41.170743,-8.665632,41.181516,-8.658288,1.3463935582475441,1.8275735806825961,14,1,7,0,0,siang,B,4.5
41.180517,-8.582544,41.137695,-8.612955,5.399483605871734,8.1638257522413,15,1,7,0,0,pulang_sekolah,B,11.75
41.182704,-8.600175,41.166441,-8.6499,4.537744230435337,14.785620599631729,13,1,7,0,0,siang,B,18.0
41.182893,-8.60013,41.160663,-8.611641,2.6529984908263318,3.373645305652175,14,1,7,0,0,siang,B,12.25
41.151249,-8.609229,41.154192,-8.613927,0.5116710477438084,1.716837540983082,15,1,7,0,0,pulang_sekolah,B,4.75
41.162706,-8.610804,41.169591,-8.646453,3.0807458936351106,3.694080086678063,15,1,7,0,0,pulang_sekolah,C,8.5
41.170707,-8.687025,41.162724,-8.616411,5.977185099520224,9.032257398162265,14,1,7,0,0,siang,C,21.0
41.145507,-8.607474,41.159259,-8.608302,1.5307232579928012,1.795934496282804,15,1,7,0,0,pulang_sekolah,A,4.0
41.154381,-8.613342,41.159484,-8.639019,2.223300276567493,15.456091387238635,14,1,7,0,0,siang,B,10.75
41.159889,-8.682588,41.154345,-8.648298,2.9361861871351636,4.085927590072939,14,1,7,0,0,siang,A,10.75
41.140773,-8.615565,41.142744,-8.574714,3.4278406733630886,3.8127443492066395,12,1,7,0,0,siang,B,7.0
41.141259,-8.614593,41.154066,-8.608797,1.5044963481099496,1.9205516657127097,14,1,7,0,0,siang,C,6.0
41.167386,-8.649549,41.16276,-8.599743,4.20084000716486,4.743649555261807,14,1,7,0,0,siang,B,9.0
41.156955,-8.577459,41.182452,-8.601687,3.4857784677547374,6.002063106176256,14,1,7,0,0,siang,A,10.75
41.172084,-8.596809,41.14836,-8.598663,2.64255042063338,3.7340006948472726,14,1,7,0,0,siang,A,9.25
41.149341,-8.611191,41.148513,-8.647326,3.026983169088932,4.009432970579949,12,1,7,0,0,siang,B,8.0
41.147775,-8.60877,41.166882,-8.610786,2.1312947685459767,3.51617687234763,15,1,7,0,0,pulang_sekolah,B,8.0
41.14935,-8.61111,41.140494,-8.612793,0.994775110462679,1.7875031041602731,14,1,7,0,0,siang,B,4.75
41.148621,-8.585694,41.154552,-8.63073,3.8279487506058967,12.541330833643748,13,1,7,0,0,siang,B,12.75
41.148018,-8.619561,41.174019,-8.666667,4.889761515878315,6.817063117875551,15,1,7,0,0,pulang_sekolah,B,19.5
41.162652,-8.608482,41.150799,-8.607069,1.3232916568411053,2.157105078132387,15,1,7,0,0,pulang_sekolah,A,9.75
41.16168,-8.611218,41.143581,-8.596521,2.3588936490855126,2.9176024088977726,14,1,7,0,0,siang,C,7.5
41.148036,-8.619867,41.148108,-8.608383,0.9616009055283892,1.4599316870741132,15,1,7,0,0,pulang_sekolah,B,4.0
41.160312,-8.609517,41.145354,-8.610768,1.666548340669774,1.8212506900217291,14,1,7,0,0,siang,B,7.5
41.153481,-8.605512,41.158908,-8.634528,2.5030707189620265,2.8996546201005677,15,1,7,0,0,pulang_sekolah,B,5.75
41.167197,-8.649351,41.149728,-8.583903,5.813293853866555,8.887709411808288,15,1,7,0,0,pulang_sekolah,B,14.5
41.148801,-8.585802,41.159403,-8.59815,1.5679777228439502,1.8800722420046299,14,1,7,0,0,siang,B,5.75
41.146065,-8.617626,41.212413,-8.618202,7.377718484659716,10.82680452892436,14,1,7,0,0,siang,B,12.5
41.148603,-8.585811,41.158836,-8.608527,2.216265712120665,9.859386329984506,13,1,7,0,0,siang,B,12.5
41.159835,-8.639937,41.166639,-8.596521,3.7123387057310797,4.324486966653937,15,1,7,0,0,pulang_sekolah,B,11.0
41.157603,-8.64414,41.14593,-8.61318,2.8989793881141543,9.266443980596327,13,1,7,0,0,siang,C,10.25
41.164092,-8.633016,41.148864,-8.585766,4.302955317867508,9.897853449613773,13,1,7,0,0,siang,C,17.5
41.16294,-8.584155,41.180364,-8.604252,2.5658021835537665,4.267053173677897,15,1,7,0,0,pulang_sekolah,B,13.25
41.179653,-8.602848,41.143311,-8.586819,4.258006129971185,6.845848410227019,14,1,7,0,0,siang,B,9.0
41.16429,-8.642943,41.165748,-8.588889,4.527732482876366,5.7780446777573085,14,1,7,0,0,siang,A,6.5
41.148576,-8.585703,41.162859,-8.59806,1.8954291634300005,2.958100814223175,14,1,7,0,0,siang,B,8.0
41.148621,-8.585703,41.133222,-8.616834,3.118966289312346,5.4298904343017576,14,1,7,0,0,siang,B,12.25
41.140782,-8.615556,41.130117,-8.620668,1.2608042255922343,2.4802597145476355,15,1,7,0,0,pulang_sekolah,B,7.25
41.148009,-8.61984,41.154309,-8.638128,1.683840269141651,2.075245991145475,15,1,7,0,0,pulang_sekolah,B,3.25
41.160132,-8.674722,41.175027,-8.649621,2.675409131708401,3.090797750994629,15,1,7,0,0,pulang_sekolah,C,5.25
41.163174,-8.584353,41.14458,-8.605908,2.7443774781949655,3.503354177900423,15,1,7,0,0,pulang_sekolah,B,11.5
41.155092,-8.672031,41.182155,-8.63748,4.17370957374383,5.575043022120057,15,1,7,0,0,pulang_sekolah,A,12.0
41.16105,-8.628804,41.142222,-8.617644,2.2926294786873025,2.795292769159717,12,1,7,0,0,siang,B,9.75
41.160987,-8.621082,41.154867,-8.595504,2.2468830130035147,2.763564419841579,14,1,7,0,0,siang,B,9.75
41.151177,-8.606187,41.112747,-8.629047,4.682517137233331,9.7841033785176,15,1,7,0,0,pulang_sekolah,A,10.0
41.153598,-8.605755,41.186403,-8.692866,8.153000345098047,19.829072349064553,22,0,7,0,0,malam,B,14.0
41.159439,-8.579925,41.185593,-8.574246,2.9467815155892465,4.315894168324724,15,1,7,0,0,pulang_sekolah,B,10.25
41.170851,-8.63847,41.160834,-8.606646,2.8874191062638737,14.041263021256214,15,1,7,0,0,pulang_sekolah,B,12.0
41.161491,-8.656848,41.161185,-8.629632,2.2786176586604103,2.593370433696059,14,1,7,0,0,siang,B,7.25
41.159466,-8.579997,41.14998,-8.626041,3.9966257186030174,4.758642740168641,13,1,7,0,0,siang,B,11.75
41.145633,-8.610795,41.160636,-8.609805,1.6703153439105132,1.978886098043932,14,1,7,0,0,siang,B,4.75
41.152149,-8.652537,41.165028,-8.628147,2.4940123205370455,5.580152068098728,14,1,7,0,0,siang,C,14.75
41.157414,-8.628138,41.15178,-8.607069,1.8718980080093472,2.2915948351567343,15,1,7,0,0,pulang_sekolah,B,7.5
41.148486,-8.585757,41.194692,-8.602713,5.330287358674539,9.781841145277502,15,1,7,0,0,pulang_sekolah,B,15.25
41.170716,-8.665596,41.165307,-8.643717,1.9276288713678498,4.754591958453313,15,1,7,0,0,pulang_sekolah,B,7.25
41.164326,-8.632269,41.167116,-8.614476,1.5213922000755584,2.2894532301254222,14,1,7,0,0,siang,B,5.0
41.148558,-8.585739,41.153409,-8.599563,1.2769662226592513,1.5470613693763355,14,1,7,0,0,siang,B,4.0
41.158539,-8.630136,41.136939,-8.616654,2.653871915443119,5.8353765952083165,15,1,7,0,0,pulang_sekolah,C,11.0
41.161068,-8.620956,41.159007,-8.611695,0.8084538700071379,1.3931168103582177,15,1,7,0,0,pulang_sekolah,B,4.5
41.161041,-8.628786,41.149134,-8.599221,2.8070988588981467,4.099441145529225,14,1,7,0,0,siang,B,10.25
41.171895,-8.611119,41.152536,-8.635986,2.994532070093316,7.066543736332779,14,1,7,0,0,siang,B,9.75
41.161482,-8.656794,41.146326,-8.617635,3.686314643937989,4.801730940724741,12,1,7,0,0,siang,B,10.0
41.146236,-8.617563,41.152203,-8.630379,1.2616378442628964,2.420111091972944,15,1,7,0,0,pulang_sekolah,C,16.25
41.176854,-8.590815,41.148774,-8.584227,3.1706844216516124,4.124273847287559,14,1,7,0,0,siang,A,10.25
41.164074,-8.635572,41.159547,-8.63784,0.5379949192726604,1.765623827005131,15,1,7,0,0,pulang_sekolah,B,3.25
41.136912,-8.617023,41.237154,-8.670159,12.000563464854933,17.652414853571795,14,1,7,0,0,siang,C,18.0
41.149062,-8.599077,41.147388,-8.588079,0.9394965101108425,1.2110103402548094,15,1,7,0,0,pulang_sekolah,B,4.75
41.175432,-8.627778,41.159466,-8.580285,4.3538649834018806,6.380522757025657,14,1,7,0,0,siang,B,8.75
41.149476,-8.673624,41.160051,-8.660061,1.6346662676350194,2.28640862408664,15,1,7,0,0,pulang_sekolah,A,7.0
41.14908,-8.590194,41.154381,-8.600697,1.0586552005292804,1.5607165373006426,14,1,7,0,0,siang,A,3.75
41.179635,-8.589195,41.145102,-8.610948,4.249805505520218,5.597714208599449,14,1,7,0,0,siang,C,16.0
41.146164,-8.617707,41.159871,-8.659953,3.8514480336688655,5.949282862768717,13,1,7,0,0,siang,C,13.0
41.172219,-8.611227,41.165514,-8.606412,0.8475267878786327,1.467110466758624,15,1,7,0,0,pulang_sekolah,B,3.5
41.150718,-8.6067,41.14773,-8.601768,0.5300204390535137,11.846681357310526,14,1,7,0,0,siang,B,58.0
41.169816,-8.628714,41.164875,-8.638695,0.9999364104930228,1.5760889024442435,14,1,7,0,0,siang,B,4.25
41.178015,-8.658153,41.149476,-8.611038,5.062204547165272,6.736330600509161,13,1,7,0,0,siang,A,15.5
41.146461,-8.630019,41.236551,-8.66997,10.560608567760527,15.009317163711046,14,1,7,0,0,siang,A,17.25
41.159169,-8.610588,41.152878,-8.609859,0.7021847277939348,1.7322531261646623,15,1,7,0,0,pulang_sekolah,A,7.25
41.155785,-8.667639,41.147082,-8.615142,4.500675521906293,5.586390384322187,15,1,7,0,0,pulang_sekolah,A,16.5
41.168196,-8.585937,41.159871,-8.604639,1.8187593426638553,4.226382456819201,15,1,7,0,0,pulang_sekolah,A,8.25
41.161149,-8.604792,41.14899,-8.585847,2.084159033231302,3.164411346306246,15,1,7,0,0,pulang_sekolah,C,10.75
41.161185,-8.611605,41.148612,-8.585685,2.581436783408995,4.017426884377622,15,1,7,0,0,pulang_sekolah,C,7.0
41.183397,-8.612325,41.140917,-8.560944,6.388495306297951,8.107403108200057,12,1,7,0,0,siang,C,10.5
41.140656,-8.615529,41.144409,-8.605989,0.9012944685898494,1.5321038909606202,16,1,7,0,0,pulang_sekolah,B,6.0
41.153895,-8.674092,41.159925,-8.641314,2.824894629213702,3.0955746078447137,15,1,7,0,0,pulang_sekolah,B,10.5
41.17356,-8.654733,41.182794,-8.60004,4.69114641571218,5.740835746808396,15,1,7,0,0,pulang_sekolah,B,13.25
41.160996,-8.597403,41.175396,-8.673579,6.574311329399168,9.241218470892253,15,1,7,0,0,pulang_sekolah,C,18.25
41.166432,-8.645355,41.15718,-8.626014,1.918299890933349,3.206222687561626,14,1,7,0,0,siang,A,9.5
41.154282,-8.649477,41.148927,-8.624934,2.139433769045097,2.6318555892550135,14,1,7,0,0,siang,B,7.0
41.13801,-8.611884,41.145606,-8.610957,0.8481962660316708,3.9357866241564916,15,1,7,0,0,pulang_sekolah,C,12.75
41.151771,-8.64747,41.150988,-8.647569,0.08745930664846213,9.093835753276027,15,1,7,0,0,pulang_sekolah,C,21.25
41.140476,-8.613027,41.172714,-8.611083,3.5883947630049127,9.292213111571797,14,1,7,0,0,siang,A,15.5
41.15646,-8.621712,41.148738,-8.585451,3.155050519096061,3.7769039967654607,15,1,7,0,0,pulang_sekolah,A,5.0
41.150142,-8.607177,41.159205,-8.635923,2.6091647151893884,3.9978181759454148,14,1,7,0,0,siang,B,7.0
41.168205,-8.689302,41.193432,-8.706555,3.154914614550066,4.9139985659058985,15,1,7,0,0,pulang_sekolah,B,9.75
41.154831,-8.630577,41.177151,-8.60994,3.0238864507870757,6.544455014124073,15,1,7,0,0,pulang_sekolah,B,7.5
41.161221,-8.60409,41.157576,-8.641332,3.1440078119678967,3.7524747814965833,15,1,7,0,0,pulang_sekolah,B,10.25
41.157999,-8.648136,41.174622,-8.623512,2.7686072678774245,5.312000489242004,15,1,7,0,0,pulang_sekolah,C,8.0
41.168043,-8.619597,41.153436,-8.624979,1.6855571888412557,6.189778259708563,15,1,7,0,0,pulang_sekolah,A,8.75
41.148666,-8.600364,41.158107,-8.604621,1.1086446245314072,1.2523529228437902,15,1,7,0,0,pulang_sekolah,A,2.25
41.170041,-8.604459,41.163291,-8.599635,0.8522949640077002,1.0355567376402672,14,1,7,0,0,siang,C,9.5
41.146218,-8.61255,41.15565,-8.625186,1.4897256134957986,2.1727629703651634,15,1,7,0,0,pulang_sekolah,B,3.75
41.182722,-8.600112,41.13747,-8.529678,7.751570543044565,10.147904361818751,14,1,7,0,0,siang,C,15.5
41.148144,-8.619732,41.166927,-8.670105,4.7060298644714,6.27856216909688,16,1,7,0,0,pulang_sekolah,B,17.75
41.157243,-8.628273,41.15727,-8.641377,1.0970623072271033,1.7295054554233407,16,1,7,0,0,pulang_sekolah,B,5.75
41.153661,-8.605548,41.151051,-8.628345,1.930630380544226,2.643166444793474,15,1,7,0,0,pulang_sekolah,C,6.5
41.147523,-8.62155,41.156064,-8.649549,2.5293245524890504,2.886267191389019,15,1,7,0,0,pulang_sekolah,A,5.25
41.162715,-8.59122,41.150313,-8.591868,1.3801061667157861,2.616868843834771,15,1,7,0,0,pulang_sekolah,B,4.75
41.175585,-8.667531,41.147514,-8.621397,4.965713474825969,5.980020633348968,15,1,7,0,0,pulang_sekolah,A,9.25
41.149503,-8.611092,41.152797,-8.669907,4.938014403048644,5.80275654915172,16,1,7,0,0,pulang_sekolah,B,16.0
41.141268,-8.61408,41.147541,-8.609094,0.8129291751832339,0.9403905200399061,15,1,7,0,0,pulang_sekolah,B,5.5
41.146587,-8.629956,41.15259,-8.630127,0.6676566813215246,1.0428414218106783,14,1,7,0,0,siang,A,5.0
41.15016,-8.607051,41.179572,-8.601939,3.298342170638904,4.381409486886172,10,1,7,0,0,pagi_siang,B,12.25
41.15988,-8.640477,41.162679,-8.627445,1.1344902845028677,2.7683292496734935,15,1,7,0,0,pulang_sekolah,C,9.25
41.15484,-8.630595,41.16393,-8.650593,1.955624662095839,3.9070836008429666,16,1,7,0,0,pulang_sekolah,B,12.5
41.161446,-8.656767,41.141187,-8.613828,4.2426116929719715,15.130545769538802,15,1,7,0,0,pulang_sekolah,B,15.25
41.153859,-8.67411,41.163075,-8.66439,1.3085588841592324,2.7267556176573065,15,1,7,0,0,pulang_sekolah,B,8.0
41.159826,-8.639937,41.164425,-8.608815,2.655034012081581,3.343848832211028,16,1,7,0,0,pulang_sekolah,B,10.5
41.145633,-8.610795,41.14395,-8.537274,6.159143333993556,7.642701539992361,12,1,7,0,0,siang,C,15.25
41.157783,-8.62758,41.150547,-8.610201,1.6626770957502635,2.7642716188987158,15,1,7,0,0,pulang_sekolah,B,9.5
41.163201,-8.584218,41.166369,-8.57574,0.7923082352957449,2.3151488503613282,15,1,7,0,0,pulang_sekolah,B,8.25
41.149251,-8.611047,41.159592,-8.638407,2.563067950508407,3.6794327567949145,15,1,7,0,0,pulang_sekolah,B,8.0
41.144733,-8.60652,41.158575,-8.629983,2.495631147038845,3.227932876158711,14,1,7,0,0,siang,B,11.75
41.162688,-8.591274,41.152302,-8.605863,1.6809186721537335,2.537440128248824,15,1,7,0,0,pulang_sekolah,B,8.0
41.149584,-8.610903,41.183145,-8.599869,3.844414330028727,4.548714980232336,15,1,7,0,0,pulang_sekolah,C,9.75
41.172237,-8.591094,41.206662,-8.548965,5.203873351177337,9.167954092404365,15,1,7,0,0,pulang_sekolah,C,10.25
41.157441,-8.62812,41.153607,-8.675235,3.967512065401861,4.664090004769301,15,1,7,0,0,pulang_sekolah,B,13.5
41.154561,-8.609211,41.156595,-8.599239,0.8649635978491638,1.8037954891807844,15,1,7,0,0,pulang_sekolah,A,4.25
41.142708,-8.574723,41.15457,-8.586765,1.6602336877442065,2.554026251334363,15,1,7,0,0,pulang_sekolah,A,6.5
41.158116,-8.650143,41.154966,-8.648262,0.3840366365794463,0.6628364060350389,15,1,7,0,0,pulang_sekolah,A,8.5
41.164515,-8.570592,41.165244,-8.642169,5.9922302146641675,7.673899727173858,14,1,7,0,0,siang,A,9.25
41.145327,-8.610327,41.143851,-8.606916,0.3294183194681251,1.6806868705774618,15,1,7,0,0,pulang_sekolah,B,7.5
41.147874,-8.619606,41.165559,-8.603658,2.376914681624491,3.26923580048477,15,1,7,0,0,pulang_sekolah,B,3.25
41.146218,-8.617653,41.147649,-8.609472,0.7032536817981343,0.9796191920912165,16,1,7,0,0,pulang_sekolah,B,3.75
41.154939,-8.63064,41.124573,-8.604882,4.006717467926216,10.154809832289933,14,1,7,0,0,siang,B,10.5
41.151762,-8.647461,41.148189,-8.587638,5.024630062976839,31.7872529846007,15,1,7,0,0,pulang_sekolah,C,42.75
41.157594,-8.628291,41.148927,-8.607672,1.977101288079168,2.633115433484886,15,1,7,0,0,pulang_sekolah,B,5.75
41.147757,-8.609058,41.141619,-8.615061,0.84764179881328,1.2099650688847954,14,1,7,0,0,siang,B,6.5
41.170509,-8.653995,41.147127,-8.622342,3.7123829650067415,4.317113058309092,15,1,7,0,0,pulang_sekolah,C,10.25
41.158746,-8.630316,41.123547,-8.606151,4.406116367034363,9.125580595175654,14,1,7,0,0,siang,C,16.5
41.147496,-8.608671,41.162796,-8.586477,2.5193246840467136,3.234037324169487,14,1,7,0,0,siang,B,8.25
41.15277,-8.621631,41.14728,-8.61273,0.9633722166141286,28.915356836461655,11,1,7,0,0,pagi_siang,A,41.5
41.157243,-8.679564,41.149224,-8.63145,4.125825501051612,5.201459501840275,14,1,7,0,0,siang,A,12.75
41.147289,-8.608473,41.140602,-8.636004,2.4222919065632973,5.747518789953966,15,1,7,0,0,pulang_sekolah,B,8.25
41.145714,-8.610786,41.137542,-8.614125,0.9507300149417584,2.4852772029115098,14,1,7,0,0,siang,B,10.75
41.177133,-8.609265,41.155317,-8.613369,2.4500330146939304,2.8116904895758257,15,1,7,0,0,pulang_sekolah,B,10.0
41.156244,-8.591049,41.16177,-8.592696,0.6297431579169913,1.0855996332842541,14,1,7,0,0,siang,A,3.5
41.140755,-8.615475,41.147505,-8.608707,0.9404930799441045,0.9814453863897998,15,1,7,0,0,pulang_sekolah,B,4.25
41.168295,-8.645751,41.173128,-8.663508,1.5804711825037918,14.833210577661292,15,1,7,0,0,pulang_sekolah,C,34.0
41.161428,-8.65683,41.148279,-8.613846,3.8843990541551103,25.49878611188793,15,1,7,0,0,pulang_sekolah,B,47.75
41.168232,-8.63334,41.153454,-8.60814,2.674078401944843,4.053526679131243,14,1,7,0,0,siang,C,17.25
41.156334,-8.618112,41.144121,-8.607447,1.6253031033576528,4.531787281641007,15,1,7,0,0,pulang_sekolah,A,6.5
41.150322,-8.607024,41.154849,-8.630604,2.0374064087534736,3.0445401009342437,15,1,7,0,0,pulang_sekolah,B,7.25
41.167269,-8.611938,41.169834,-8.614629,0.3634351542992403,0.7349930295441763,15,1,7,0,0,pulang_sekolah,A,2.5
41.149071,-8.626977,41.175405,-8.61372,3.131455798930216,4.119731518591666,15,1,7,0,0,pulang_sekolah,A,15.0
41.138433,-8.610588,41.123376,-8.604774,1.7436351987936658,3.1811898336204627,14,1,7,0,0,siang,C,12.0
41.167746,-8.639712,41.206779,-8.637165,4.345501588559537,7.870220576505312,14,1,7,0,0,siang,A,10.5
41.157486,-8.628291,41.163534,-8.662176,2.9153163769211843,3.283563752036961,15,1,7,0,0,pulang_sekolah,B,9.25
41.182713,-8.600112,41.153598,-8.618499,3.5846648400514196,4.612507727816888,15,1,7,0,0,pulang_sekolah,B,16.25
41.150412,-8.608698,41.211873,-8.556012,8.133075760531558,11.026633172118514,15,1,7,0,0,pulang_sekolah,B,6.25
41.159799,-8.63973,41.175927,-8.661276,2.5433860681032536,3.1786289929847147,16,1,7,0,0,pulang_sekolah,B,7.5
41.157387,-8.630145,41.140863,-8.610039,2.4919979982460316,3.576117238805304,13,1,7,0,0,siang,B,9.25
41.149116,-8.586513,41.154372,-8.638119,4.360130719787726,5.0236523000857,15,1,7,0,0,pulang_sekolah,B,5.75
41.175819,-8.608437,41.140575,-8.636058,4.550307111412375,7.99887236706507,15,1,7,0,0,pulang_sekolah,C,7.75
41.142825,-8.574588,41.147082,-8.60679,2.7376694523433005,3.6436821292670905,15,1,7,0,0,pulang_sekolah,A,11.0
41.159682,-8.569053,41.164182,-8.611029,3.549399577310997,6.2578715085268914,14,1,7,0,0,siang,A,32.5
41.168745,-8.627499,41.17599,-8.632647,0.9136012839895497,1.6039517965322727,15,1,7,0,0,pulang_sekolah,A,7.5
41.159781,-8.639829,41.153373,-8.605683,2.946172537270803,3.5336897435350267,15,1,7,0,0,pulang_sekolah,B,12.5
41.150295,-8.60706,41.174136,-8.582517,3.3539591742725623,4.822187701021734,15,1,7,0,0,pulang_sekolah,B,9.0
41.148063,-8.619849,41.148801,-8.58564,2.8655156117611815,4.645351342619666,16,1,7,0,0,pulang_sekolah,B,15.5
41.150313,-8.607303,41.154849,-8.613216,0.7067470922809813,1.0062495738232982,15,1,7,0,0,pulang_sekolah,B,4.25
41.161671,-8.643717,41.158665,-8.680626,3.107886363228355,3.860725974106506,16,1,7,0,0,pulang_sekolah,A,9.5
41.182623,-8.599788,41.166603,-8.661438,5.458759963910341,7.309243983593645,15,1,7,0,0,pulang_sekolah,B,14.25
41.153769,-8.673984,41.14575,-8.614863,5.029804637697108,5.940600840709552,15,1,7,0,0,pulang_sekolah,B,12.75
41.161131,-8.604819,41.148819,-8.58564,2.1101066314743284,2.7738778201011427,15,1,7,0,0,pulang_sekolah,B,8.5
41.17959,-8.601966,41.202126,-8.505324,8.466018092568234,13.805913106078293,14,1,7,0,0,siang,C,23.75
41.151924,-8.627085,41.157441,-8.626248,0.6174518214423295,0.83723235160152,15,1,7,0,0,pulang_sekolah,B,3.0
41.149602,-8.611416,41.17752,-8.657658,4.961994556913319,7.915018254330134,15,1,7,0,0,pulang_sekolah,B,12.25
41.148585,-8.585649,41.155425,-8.648343,5.30393608595172,10.576108130759584,13,1,7,0,0,siang,B,10.5
41.15718,-8.666559,41.145984,-8.610822,4.829872364536074,6.778421504842116,15,1,7,0,0,pulang_sekolah,C,18.5
41.152014,-8.674254,41.15943,-8.638479,3.106573805798583,3.6055893098024887,16,1,7,0,0,pulang_sekolah,C,11.0
41.155416,-8.678421,41.153058,-8.676315,0.3159694801837635,1.7058647345468025,15,1,7,0,0,pulang_sekolah,A,8.75
41.151573,-8.581842,41.15223,-8.606043,2.0275737431080385,3.1833754514127275,15,1,7,0,0,pulang_sekolah,A,11.0
41.160933,-8.569638,41.144202,-8.609472,3.818911631562738,6.920044451291011,15,1,7,0,0,pulang_sekolah,C,27.5
41.151735,-8.647398,41.150061,-8.617734,2.490656692830328,4.0852874010701345,15,1,7,0,0,pulang_sekolah,A,12.5
